trajectory_id,seed,condition,task_id,dialog_trajectory,mechanism_trace,db_match,exact_mutation,agent_cost_usd,user_simulator_cost_usd,episode_wall_seconds,dialog_sha256,mechanism_sha256
seed_976301_C2_PREWRITE_CONTROL_task_101,976301,C2_PREWRITE_CONTROL,101,dialog_trajectories/seed_976301/C2_PREWRITE_CONTROL/task_101.json,mechanism_traces/seed_976301/C2_PREWRITE_CONTROL/task_101.json,1,1,0.014930590000000002,0.017168,81.36987720899924,eba0a6934a41e3650b07dad77e09c3d176ce6bc085278af6f915eb3c3e97daea,1f9660731f06b1b01ba557084c3111129cfc6862ca134f05a7d1f42f511891d0
seed_976301_C2_PREWRITE_CONTROL_task_102,976301,C2_PREWRITE_CONTROL,102,dialog_trajectories/seed_976301/C2_PREWRITE_CONTROL/task_102.json,mechanism_traces/seed_976301/C2_PREWRITE_CONTROL/task_102.json,1,1,0.013391509999999997,0.01621,66.95771729199623,036071e0cbf5194580e4797efef5d7903f73e7203a86c78524f6d54ba7cec83e,9a66234a2151f7b8049697090989502c209956b7c7e302b1bace08a45015d1e5
seed_976301_C2_PREWRITE_CONTROL_task_105,976301,C2_PREWRITE_CONTROL,105,dialog_trajectories/seed_976301/C2_PREWRITE_CONTROL/task_105.json,mechanism_traces/seed_976301/C2_PREWRITE_CONTROL/task_105.json,0,0,0.00643224,0.011222,37.40001470799325,b7bee22465c065077809dd1775ed33c43df147c2cf06714ced0b0c9b6e8e07c6,8687ad1c97962da16e4f4434b00d6c5e5979abcfcd36982625d1269e1dcc9639
seed_976301_C2_PREWRITE_CONTROL_task_108,976301,C2_PREWRITE_CONTROL,108,dialog_trajectories/seed_976301/C2_PREWRITE_CONTROL/task_108.json,mechanism_traces/seed_976301/C2_PREWRITE_CONTROL/task_108.json,0,0,0.00711558,0.018982,40.20964549999917,411f6ea9e5961a7be4710cdf6509821b2e4282d331017d8bc35dd2264c4c5362,58ce550d275f7caefed41cb082d3e7fa2104c78475eb7d6d4ec37785cf31ff75
seed_976301_C2_PREWRITE_CONTROL_task_111,976301,C2_PREWRITE_CONTROL,111,dialog_trajectories/seed_976301/C2_PREWRITE_CONTROL/task_111.json,mechanism_traces/seed_976301/C2_PREWRITE_CONTROL/task_111.json,1,1,0.015080440000000004,0.015427999999999999,73.95333099999698,6389d4182437866c1347be47e81cf1b6cd020b22455a726c04fc0281f9a9a535,5f3a33a9db7bc739c2982a8f513cd72dec2c269271ef5b8a598968c27dadf513
seed_976301_C2_PREWRITE_CONTROL_task_113,976301,C2_PREWRITE_CONTROL,113,dialog_trajectories/seed_976301/C2_PREWRITE_CONTROL/task_113.json,mechanism_traces/seed_976301/C2_PREWRITE_CONTROL/task_113.json,1,1,0.00491549,0.00924,27.568927542000893,7f5f5da2268e75a1a9f4d6c50b247ba27b520e39769a61fa7b230e76bce69a21,e30ac93eb4a42817f2e84d6cc7c96d7762ceb8f42866b1a5a665ed97b38f1707
seed_976301_C3_COMBINED_INTERVENTION_task_000,976301,C3_COMBINED_INTERVENTION,0,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_000.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_000.json,1,1,0.00937131,0.01028,52.62846649999847,9d65c10d0df9beee2056bc32161e48c3c3c1b36afb1097844ef8824e5593df20,9368804284d42eb6c2c4ae95dd1af2e2dd59832746f1961cd728d238f69a951b
seed_976301_C3_COMBINED_INTERVENTION_task_001,976301,C3_COMBINED_INTERVENTION,1,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_001.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_001.json,0,0,0.010486470000000001,0.01021,49.9816605829983,3fb66f9fb9efc163d2f260cdf140df560864b7e06b32bd32bd8009ef4b8b028e,0f3351d83f0ba9319b07e8198af2194ea9f7df9de22d4f847fa39c7000b05e25
seed_976301_C3_COMBINED_INTERVENTION_task_002,976301,C3_COMBINED_INTERVENTION,2,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_002.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_002.json,1,1,0.009119589999999999,0.007644,43.118545999983326,cb59abb57a9d1ad05a0bcc73375e52b89f7b3abeaef2d19f828dd84adbb075a7,87d608e7b9cfb883c1687f8a3dac1faceb67357009c31d2fd63cead9af8173d9
seed_976301_C3_COMBINED_INTERVENTION_task_003,976301,C3_COMBINED_INTERVENTION,3,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_003.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_003.json,1,1,0.010596320000000001,0.011574,54.01768470800016,351a3406f3f50bf7ed9200c09351d9d6ccaccdf7438325f44bd90ae35a266f08,249b104a36efe96c21a2621db88ab715e7a9d832367cee2485632e9fa23427ad
seed_976301_C3_COMBINED_INTERVENTION_task_004,976301,C3_COMBINED_INTERVENTION,4,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_004.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_004.json,1,1,0.006703269999999999,0.008508,36.515618959005224,e5f8003b8bfb40afbb07fdb8913abacc33c06ce438a3a3797c5f5c9930a5fef9,04bc77251111abba976ff5f18b88c34ab2fafd0462f35090c8637f32fb5990e7
seed_976301_C3_COMBINED_INTERVENTION_task_005,976301,C3_COMBINED_INTERVENTION,5,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_005.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_005.json,1,1,0.010818989999999999,0.020215999999999998,54.679674667000654,da41b6a88001aaa32bb19379664b60b05982c9effb22b39758ef9a3ba5db7829,5c26c3571df6f33bdf651fae92284cc34b1eaf3bfc45301726883d8b783905f9
seed_976301_C3_COMBINED_INTERVENTION_task_006,976301,C3_COMBINED_INTERVENTION,6,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_006.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_006.json,0,0,0.010654710000000001,0.015226,55.615102291994845,28ee49182cc160b0cd797a822159b4222bf76f1a48a32e26ea385dd7b844888f,fd4ad57132ea195c9f690f89e07288ebb7e74cfdaca32e78770fa28200220b70
seed_976301_C3_COMBINED_INTERVENTION_task_007,976301,C3_COMBINED_INTERVENTION,7,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_007.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_007.json,1,1,0.010743820000000001,0.016082,59.6038916670077,53fb6913c47ca232f6619ccfca28ecebba0fb4cc86c58646928338eb458d931a,ddae359c5873953f554ba56164c19fa9c668bc74905a009de7c58ab316272916
seed_976301_C3_COMBINED_INTERVENTION_task_008,976301,C3_COMBINED_INTERVENTION,8,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_008.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_008.json,1,1,0.013536900000000003,0.016885999999999998,70.5802987079951,c95fe1520a195f0e58f81d819f123cb8f820f3bbe12d85ab29283ce1b1c686e4,94f2fb9118467d29051c8fdb5c3a19724ee2aa05738f00f741ea9756f855b120
seed_976301_C3_COMBINED_INTERVENTION_task_009,976301,C3_COMBINED_INTERVENTION,9,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_009.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_009.json,1,1,0.01393625,0.018250000000000002,63.712555417005206,f2169e0a3caca1f6613d76e2dabbbb00b0ce8ca143cd01e0e08633cbfeed4edd,dbabaca2fb003a4a6f87ff6a53cf67d02ff98c281a482fecb7a8c862d6ad559f
seed_976301_C3_COMBINED_INTERVENTION_task_010,976301,C3_COMBINED_INTERVENTION,10,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_010.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_010.json,1,1,0.0039836,0.008667999999999999,25.093394582989276,7472e919bd45128da8a057500d72747bb6cdac86e737de0820ff1f1d91f5fdb1,c96a1f509e7b7cc5b15f2fc9b2c62aac1cbf36049a6a121f580b37d985061245
seed_976301_C3_COMBINED_INTERVENTION_task_011,976301,C3_COMBINED_INTERVENTION,11,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_011.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_011.json,0,0,0.00619945,0.009627999999999998,32.17503337498056,74ec11cf23e152e2862838ca0becd3c756b832056e51e5114dca21caefc9c450,a552fa5321ed712790b622a16dbfb3853c113112f653d12dadb9ff7b25e41281
seed_976301_C3_COMBINED_INTERVENTION_task_012,976301,C3_COMBINED_INTERVENTION,12,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_012.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_012.json,0,0,0.00724651,0.007899999999999999,35.77488087500387,3e27dbd68bd5c37aa9402eda771305a9f4af0f3e0311b498a04c8b0a9689c9ad,1122cefe888be39cd32ce7de0e3255dcab3f07a81e678f148636fe884c516e2c
seed_976301_C3_COMBINED_INTERVENTION_task_013,976301,C3_COMBINED_INTERVENTION,13,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_013.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_013.json,1,1,0.00905813,0.012428,44.535277084010886,511f9cdc95aed679069be0e0bafd447d6126e6498459a019e035ea6be5441f30,c28394d9d78658ae3a7a2d067aa301ad8816058896fa41305d9a5b84ca295579
seed_976301_C3_COMBINED_INTERVENTION_task_014,976301,C3_COMBINED_INTERVENTION,14,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_014.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_014.json,1,1,0.00807865,0.010068,37.802437667007325,6d8a84c389ba6b8395ddd35738542708571e0947bdcd31c1ba9eff4cdc9dbe21,df2cb2087bc7cca5d5dcd684189fc78bed737ba39c0bdc4b34e3dbe8633965d4
seed_976301_C3_COMBINED_INTERVENTION_task_015,976301,C3_COMBINED_INTERVENTION,15,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_015.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_015.json,1,1,0.00810695,0.010896000000000001,43.94059204199584,efe66ea819b78432a8ac045b54205e2eefb9f8a01b2b7c5bd6ac41fc3e6d5516,de692f04c5bf09f8e043f2f276101c016bdf5e2b96089dc5ddedb0181f432106
seed_976301_C3_COMBINED_INTERVENTION_task_016,976301,C3_COMBINED_INTERVENTION,16,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_016.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_016.json,1,1,0.009734950000000001,0.009616,40.84246141600306,73aa8923a68b9e0289df6af95e0562a3dd26164bdc53628fdcf28b1d46bbaa31,419a6002a15f26599aad7c45a15e6766e19033a24a78172a1ae7c2603b3313da
seed_976301_C3_COMBINED_INTERVENTION_task_017,976301,C3_COMBINED_INTERVENTION,17,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_017.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_017.json,1,1,0.00562776,0.01229,36.525376874997164,df3e11cadb6179a1569fa512aedc1359aed63c825e7f7089e193d851538412af,7b05b06c58bc8d09590938454776e3aa974665366f8c10fd3378a834e5ba5641
seed_976301_C3_COMBINED_INTERVENTION_task_018,976301,C3_COMBINED_INTERVENTION,18,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_018.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_018.json,1,1,0.01016754,0.018988,67.29221495900129,80712f70c900b1c6af85126c88f8901da296fd3880ad6d7a69ec684349027722,545eec478d0019c832e0b0dce31a76fdc16b895f0eb8605d8841bd296b55b177
seed_976301_C3_COMBINED_INTERVENTION_task_019,976301,C3_COMBINED_INTERVENTION,19,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_019.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_019.json,1,1,0.00939959,0.009687999999999999,42.848115958011476,11121637ec4aa583439a971ac46125ba4a2c440c9bea48605a6b6e95371cd3a3,46430f2235d71a305299073f502d59834c6f7141572d7962f09b16ae745aba0f
seed_976301_C3_COMBINED_INTERVENTION_task_020,976301,C3_COMBINED_INTERVENTION,20,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_020.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_020.json,1,1,0.00730925,0.0069099999999999995,30.9219397919951,de0c8aba7736df660f32e92950269acd3d87a03164a93188468b7e6a95825a9f,c54549b236a672ffc6f3b06952ab5829a0d1702ebc8eaced93967beb3cb9574b
seed_976301_C3_COMBINED_INTERVENTION_task_021,976301,C3_COMBINED_INTERVENTION,21,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_021.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_021.json,1,1,0.013372070000000002,0.013787999999999998,61.89479891699739,804942a70338d91849efb57e4826ac895af1d8fcdd92fddc2bd9d4364c1523fb,75f2191d5e5b31db54baca12206a29b5285f5f9285bc00d0542058a2cbab2205
seed_976301_C3_COMBINED_INTERVENTION_task_022,976301,C3_COMBINED_INTERVENTION,22,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_022.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_022.json,1,1,0.00992338,0.012777999999999998,39.042342166998424,b27b0d658d5e488a31f5da859560fa80e6f08cbc31479c084a8d477f382de5fe,62b3076a01391b95e65d1626cb49ce67435755b6eb84e5e818b1e491917ae655
seed_976301_C3_COMBINED_INTERVENTION_task_023,976301,C3_COMBINED_INTERVENTION,23,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_023.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_023.json,1,1,0.021787060000000004,0.020187999999999998,109.30408941701171,43794a63c4649b35967b302b14fe34b646aae15e72f137fabdd70d258d78d6e6,c2236552acf29dae6bbfb0c208623e0e1bbf3685f203e9af179e85d80cd48fe0
seed_976301_C3_COMBINED_INTERVENTION_task_024,976301,C3_COMBINED_INTERVENTION,24,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_024.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_024.json,1,1,0.0036051100000000003,0.01192,24.044579458015505,658fd9a8b7d7706ae589e91c6f35941031bb43eb05d720a0b1a327bb1e46a1e2,020927b2c3578b7fb9619f834028d18ea538edcf84ab3724ba347d8cb0606249
seed_976301_C3_COMBINED_INTERVENTION_task_025,976301,C3_COMBINED_INTERVENTION,25,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_025.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_025.json,1,1,0.00663874,0.009446,35.27426320797531,e1db1d84f3d4b5e339f6e298c154208e8a1d3ab29b80c002650aed1a5061191c,2ee97b2e77d56686f391281ad6d4af5951f5a3d5e021fa064687041e059ba4f0
seed_976301_C3_COMBINED_INTERVENTION_task_026,976301,C3_COMBINED_INTERVENTION,26,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_026.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_026.json,1,1,0.00650578,0.008504,28.23676204100775,777bb5129a3536c285013ed5ff54364d94e22e96a4d62470eaf7b8c9a993fe11,01650f7025f0f30c526a1d15df6c527b18c4b7f7f827d33550a8180dd0bc3851
seed_976301_C3_COMBINED_INTERVENTION_task_027,976301,C3_COMBINED_INTERVENTION,27,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_027.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_027.json,1,1,0.01164409,0.01985,64.48533450000104,367554b555e3d14a93e7bea77b31cdba3fa85e55c3290ec51edbd3b9f3d01ccd,1753bfcca06b5eae310d66105cd76595066de938e6ae6e69d5afbb13f397fb98
seed_976301_C3_COMBINED_INTERVENTION_task_028,976301,C3_COMBINED_INTERVENTION,28,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_028.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_028.json,1,1,0.01487081,0.021484,60.66135304199997,aca2b9fbb28a276aa920a7cc4fd020f182618bb386fba6f53a3e46a55dacba0e,624d53ab0ba64c74a6f1030d641aace530bd578e521726f4062df14d8b2f71e4
seed_976301_C3_COMBINED_INTERVENTION_task_029,976301,C3_COMBINED_INTERVENTION,29,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_029.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_029.json,1,1,0.01559279,0.011845999999999999,68.69123958298587,0d66719f172f518112708e884f590618685b81f3479ca7a71c1e0f3197f457c7,8915f09a50e48e60c81a81514e5de4e6bee1a05a2a781ebfda1ea6624474b519
seed_976301_C3_COMBINED_INTERVENTION_task_030,976301,C3_COMBINED_INTERVENTION,30,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_030.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_030.json,1,1,0.01638042,0.018118,70.77801212499617,cf991e1beffa808c62986148ca1274fd9521329301dd6a211c510176ae4b2a96,7d6ca8445eac18a0d3dade75d32a2c5e8ed5d5af2261fcfc306c466d5339115b
seed_976301_C3_COMBINED_INTERVENTION_task_031,976301,C3_COMBINED_INTERVENTION,31,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_031.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_031.json,0,0,0.00471795,0.011757999999999998,28.536410540982615,61f80f53a27b6d6620976276d15e74754a5baefecff15266827e1362f582abd8,1deacaa7d3c18f2a0f959e6c5aa63b42dbec65ed349b92fe03def1cc92fad147
seed_976301_C3_COMBINED_INTERVENTION_task_032,976301,C3_COMBINED_INTERVENTION,32,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_032.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_032.json,1,1,0.011835489999999999,0.018188,51.14476112500415,2e5ec848e78a773973866f116367236e15471064d4a7fa082d97f84cf177843a,acb57abbfa05ff9ed5343791f09a90d938b418f9905ac684c4e55745fbc04649
seed_976301_C3_COMBINED_INTERVENTION_task_033,976301,C3_COMBINED_INTERVENTION,33,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_033.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_033.json,0,0,0.0052005,0.009970000000000001,27.850485167000443,45f95fbaa76c1ac2ad1fadc144ac8efbbd703eea34051cd401255560bed4eb2c,b1add957db91aa9b64ed305aaff884dcb71babaf793e1b36a0e8f52b8efd41fc
seed_976301_C3_COMBINED_INTERVENTION_task_034,976301,C3_COMBINED_INTERVENTION,34,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_034.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_034.json,0,0,0.004639429999999999,0.008435999999999999,25.05292591601028,2bcbc8baabb60695590852f9a9008f0f38ca6e3807d8cf6b039fe99eb893aaef,393f412020833ce1aa6f511775258b5f354a075dc3c9daf6888ef729eab71302
seed_976301_C3_COMBINED_INTERVENTION_task_035,976301,C3_COMBINED_INTERVENTION,35,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_035.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_035.json,1,1,0.02004907,0.02409,90.64240808300383,fe39729cd7148cfcf03758365cf16cf1dcdf389580ddf5b7553506730e6fce31,847132707d3ae0a27bb1dbcb9992e57f98249efe28f2a709b617c5e36e3356d4
seed_976301_C3_COMBINED_INTERVENTION_task_036,976301,C3_COMBINED_INTERVENTION,36,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_036.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_036.json,0,0,0.015257509999999998,0.011644,63.87212720900425,a7ecf5d1ca1cbacd8d36da07838cd98d95769e1e3839f272c3e20971b9bc190d,bb6a4182c40114a55f0faa37b8ecc05b266456cc501376b5ee1bc932e26417f2
seed_976301_C3_COMBINED_INTERVENTION_task_038,976301,C3_COMBINED_INTERVENTION,38,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_038.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_038.json,0,0,0.013330860000000002,0.015282,66.91749483400781,f5b180c82be87284cf4a2e4111fd32f0f12391cbdc69284beede3b7e8e5baf5a,cb6df45a543a80bc69c0bc899f2e0a2fffcd307d9b41bca4c48b92f476a4dc4c
seed_976301_C3_COMBINED_INTERVENTION_task_039,976301,C3_COMBINED_INTERVENTION,39,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_039.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_039.json,1,1,0.011112279999999999,0.015948,59.247061957998085,8e92df43eb63614eb0666520266023b826be3cfbec04254ee317fd8781d6d744,1fd780c10146f7d826565eec4a1bc2a49505cdc86aabd9449426a3247ada6187
seed_976301_C3_COMBINED_INTERVENTION_task_040,976301,C3_COMBINED_INTERVENTION,40,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_040.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_040.json,1,1,0.00464962,0.009028,29.653750874989782,b052304d33d868f054db9e0b3541d2a6621b5c525fd6f569348e59a7ed3eaf57,ea9633d1d644da71b2cf0f3dc1a2e416c0443d1679d8ea3c7354f64879b537f9
seed_976301_C3_COMBINED_INTERVENTION_task_042,976301,C3_COMBINED_INTERVENTION,42,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_042.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_042.json,1,1,0.013117650000000002,0.017186,59.4744851669966,582f38a7e87abb045446acb681a8be81ff70d593a6416a82931d0c5f24d06a0b,a3f37cccf530a38352c7ae334c4f6bf3c5af833452b31acf803487045b130555
seed_976301_C3_COMBINED_INTERVENTION_task_043,976301,C3_COMBINED_INTERVENTION,43,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_043.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_043.json,0,0,0.00604198,0.021081999999999997,42.89151258299535,329b7c7688b02d45cdd2f48212ca8fc08e18cc86cc76e59251aa55b2fb9f2745,798e88be14f90beaf376dd132c363e4da00793921aaf3dbe37f95faee6746e45
seed_976301_C3_COMBINED_INTERVENTION_task_045,976301,C3_COMBINED_INTERVENTION,45,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_045.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_045.json,1,1,0.00990748,0.016488,50.101267000005464,f6db93a0ef9d224045d4cca8f2b36f14d1e4de9f69f4f7b33fbb67364265118a,3240523de7313902f0fdb177b690fa17392d42fb406cb6ef9dba85093b524696
seed_976301_C3_COMBINED_INTERVENTION_task_049,976301,C3_COMBINED_INTERVENTION,49,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_049.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_049.json,1,1,0.00912165,0.008676,40.0169857909932,2b78afe438b6f37ed0cdc5a67a97029c61bcccdb96b3d3dfa6525717e390a211,a1035b1995cd83332f36e41883f10cdf8ec3ae32b73af9496c5bb510b9bb04cf
seed_976301_C3_COMBINED_INTERVENTION_task_050,976301,C3_COMBINED_INTERVENTION,50,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_050.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_050.json,1,1,0.00364604,0.009148,32.9572498339985,750c07640f0dbaad63b527dbd52fba8c45b76d1f979ae0a531b8140dd91a768a,e9b55580fc2ac32c292a6e4f49ff650d213381d4584fce688fe5a351575d2280
seed_976301_C3_COMBINED_INTERVENTION_task_051,976301,C3_COMBINED_INTERVENTION,51,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_051.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_051.json,1,1,0.008293430000000001,0.011652,38.537400417000754,2c1b571f0000f4dd52893bba5e5fcc747d0741dc835ab53bb15e9312f2ac5bba,b835eb9ddfcedd2a75c2d30714b39b221f47e38a900410835754a5721911f17b
seed_976301_C3_COMBINED_INTERVENTION_task_053,976301,C3_COMBINED_INTERVENTION,53,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_053.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_053.json,1,1,0.01020292,0.016026,52.52578754199203,041568f3de20cafc1113672287659b1ae268f0c6f0c4f69ca7d35838f0e5740a,bf3bc8d330e4ee90b085b922cae6b829572f2523b4e9cff782d4c9af5321bba4
seed_976301_C3_COMBINED_INTERVENTION_task_054,976301,C3_COMBINED_INTERVENTION,54,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_054.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_054.json,1,1,0.01391253,0.009966,63.14650266699027,852452a7fa2c5b07d3252f9bec3512217f6db54d8b850bd873ebdcced3a11f3a,50179f0ae3a206345ac80811dff808899eed0b6f184efad5349fd18ffba67bdd
seed_976301_C3_COMBINED_INTERVENTION_task_055,976301,C3_COMBINED_INTERVENTION,55,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_055.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_055.json,0,0,0.01116095,0.013373999999999999,42.32279904199822,ffd43179f54e540e312e83de21185a6d7c876a2d3f14c35ba15c44e49dae4490,732b9e3caad6b59673d8fe1a352b9170522cdf9bea02b6192d0d8b833b51af75
seed_976301_C3_COMBINED_INTERVENTION_task_056,976301,C3_COMBINED_INTERVENTION,56,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_056.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_056.json,0,0,0.0036303400000000006,0.007018,18.462709499988705,a6644f2cced817bb4e3af6eb60896041d013f9f30a0d0daca60950fd340ff1ae,0616efcdf8203f9df7e6cee09ddfd429eb4157eb2dd9c5c4250e49dac57fd658
seed_976301_C3_COMBINED_INTERVENTION_task_059,976301,C3_COMBINED_INTERVENTION,59,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_059.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_059.json,1,1,0.00779665,0.01387,43.289057916990714,3ab30421688d03f39e3092507dc65a3621ab82097cb6bf86d2af89f9f8189a09,464dff9679399280a42240927b734fd0847b6a93b7f3e5fcaea52769b8143c4b
seed_976301_C3_COMBINED_INTERVENTION_task_060,976301,C3_COMBINED_INTERVENTION,60,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_060.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_060.json,1,1,0.007465770000000001,0.008209999999999999,34.644306250003865,2a85c398f6c89dc53b294069dc10f7bb5f34baa9c4f3c94a38c42e47872801a0,2ec60da0e7bb1c02dce2895eea1c3ffebf8205a7deafe063a4035e49eabd05c9
seed_976301_C3_COMBINED_INTERVENTION_task_061,976301,C3_COMBINED_INTERVENTION,61,dialog_trajectories/seed_976301/C3_COMBINED_INTERVENTION/task_061.json,mechanism_traces/seed_976301/C3_COMBINED_INTERVENTION/task_061.json,1,1,0.0063165999999999995,0.007715999999999999,33.58628879200842,472f7419cb8fd51a364328891e8c570ef98f994b855c4cd274e95be6afd18d0e,b63aa7d87f9d9a510e60058bddb1d5d3a217069215f1eb4f7fd5f9cb7c4ab06e
