task_id,seed,condition,opportunity_id,sequence,tool_name,candidate_arguments,visible_evidence,ist_entscheidung,reason_code,required_response,final_disposition,decision_has_visible_evidence_auto,decision_candidate_matches_input_auto,decision_trace_consistent_auto
43,976304,C3_COMBINED_INTERVENTION,BOP-0001,8,modify_user_address,"{""address1"": ""1234 W Oak Street"", ""address2"": """", ""city"": ""Chicago"", ""country"": ""USA"", ""state"": ""IL"", ""user_id"": ""lucas_santos_6600"", ""zip"": ""60622""}","{""authenticated_user_id"": ""lucas_santos_6600"", ""authentication_source_event_ids"": [""tool:call_90UdmYfx97f1OtrJkzUp2LPm:find_user_id_by_name_zip""], ""order"": null, ""products"": [], ""user_profile"": {""payment_method_ids"": [""paypal_3820631""], ""source_event_ids"": [""tool:call_fobImZcNwK0osOovUNhhQHis:get_user_details""], ""user_id"": ""lucas_santos_6600""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
43,976305,C2_PREWRITE_CONTROL,BOP-0001,0,modify_user_address,"{""address1"": ""1440 W Taylor St"", ""address2"": ""Apt 5B"", ""city"": ""Chicago"", ""country"": ""USA"", ""state"": ""IL"", ""user_id"": ""lucas_santos_6600"", ""zip"": ""60607""}","{""authenticated_user_id"": ""lucas_santos_6600"", ""authentication_source_event_ids"": [""tool:call_ySkDNTpEibhhbyBQJIRb17YS:find_user_id_by_name_zip""], ""order"": null, ""products"": [], ""user_profile"": {""payment_method_ids"": [""paypal_3820631""], ""source_event_ids"": [""tool:call_OJuhlhLKlT06Epw9b1h8NGpL:get_user_details""], ""user_id"": ""lucas_santos_6600""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
43,976305,C3_COMBINED_INTERVENTION,BOP-0001,6,modify_user_address,"{""address1"": ""943 Maple Drive"", ""address2"": ""Suite 356"", ""city"": ""Chicago"", ""country"": ""USA"", ""state"": ""IL"", ""user_id"": ""lucas_santos_6600"", ""zip"": ""60621""}","{""authenticated_user_id"": ""lucas_santos_6600"", ""authentication_source_event_ids"": [""tool:call_ToNYVYrYjVNFFAgVLDfRjV0q:find_user_id_by_name_zip""], ""order"": null, ""products"": [], ""user_profile"": {""payment_method_ids"": [""paypal_3820631""], ""source_event_ids"": [""tool:call_TYKw1KPubJVrOm00aIKrKVjX:get_user_details""], ""user_id"": ""lucas_santos_6600""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
43,976306,C2_PREWRITE_CONTROL,BOP-0001,0,modify_user_address,"{""address1"": ""943 Maple Drive"", ""address2"": ""Suite 356"", ""city"": ""Chicago"", ""country"": ""USA"", ""state"": ""IL"", ""user_id"": ""lucas_santos_6600"", ""zip"": ""60621""}","{""authenticated_user_id"": ""lucas_santos_6600"", ""authentication_source_event_ids"": [""tool:call_Fg1lEMOo3AOztRiXM8RBPnS5:find_user_id_by_name_zip""], ""order"": null, ""products"": [], ""user_profile"": {""payment_method_ids"": [""paypal_3820631""], ""source_event_ids"": [""tool:call_0ezJPdZi917BiIxHvFHi1g9o:get_user_details""], ""user_id"": ""lucas_santos_6600""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
43,976306,C3_COMBINED_INTERVENTION,BOP-0001,8,modify_user_address,"{""address1"": ""943 Maple Drive"", ""address2"": ""Suite 356"", ""city"": ""Chicago"", ""country"": ""USA"", ""state"": ""IL"", ""user_id"": ""lucas_santos_6600"", ""zip"": ""60621""}","{""authenticated_user_id"": ""lucas_santos_6600"", ""authentication_source_event_ids"": [""tool:call_bY5jdgW33naZKyK9GJaoGrdE:find_user_id_by_name_zip""], ""order"": null, ""products"": [], ""user_profile"": {""payment_method_ids"": [""paypal_3820631""], ""source_event_ids"": [""tool:call_yxLg82QVihvEdwyvp6Au7BJ2:get_user_details""], ""user_id"": ""lucas_santos_6600""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976301,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_DJVHyJukOhn1sEVxnWFspoMM:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_bEZxleL8rYWshkNCxZVWyz7B:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_QOI4ltvUdIz55RelkreUMh8T:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_ooA4m3VecYl9td6KQkc40LKz:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976301,C3_COMBINED_INTERVENTION,BOP-0001,8,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_0pvZ01NFgsDt5KDyirTLI4oZ:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_CTAoCX4eMHNNtNMbbFxP37eS:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_uVgRjRskCKhvKOUcXCXHYeRB:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_vpWWdGr9a3BDzk7OmWuUfigx:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976302,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_TjWgBZgZOxTK3qezRHKjaNlM:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_aqNdEik5ruH7ENkquu9UzHaA:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_d73D05ZYm9l96nSziEzxjJpR:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_mKeimihIYe7J0MYgvwunIyJb:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976302,C3_COMBINED_INTERVENTION,BOP-0001,4,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_xveKquLDqvrRxC9R2XyxsWzl:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_UBjzT8eUlG5cMe0B4kpelPKB:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_Fo1aIT4RVnl8ldrFa7NhsO2H:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_k9EG1GFBZAGDX5r8OVJ2Lbq4:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976303,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_avFMjk7tRzIzm6zpNyJlLNRT:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_dzq5GRYOEG31vKLhvUREV0iz:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_6u79A4Z1ewv6mOkwDLDhRvzn:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_ztPQnf4AM7M67L7gZvX2J9b3:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976303,C3_COMBINED_INTERVENTION,BOP-0001,8,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_howeMQCwJ70EAQ6z2En71vtv:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_putpXLbEiymyKBlJ8uGgKx3L:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_ROTjK6fDwlnHdqKJwe3ZL6O1:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_MjfbOPIY92OMfmxDiHspDpHO:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976304,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""2872451762""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_UQijWbw2nX1oy6WNJLn2d0wV:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_5JYad42EgH4E5SR5zZFZOJgu:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_8EK3FUdF3aqJHmGJHC39HSm9:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",EVIDENCE_REQUIRED,B_PRODUCT_NOT_OBSERVED,Read the relevant product before reconsidering the write.,held_for_evidence,True,True,True
45,976304,C2_PREWRITE_CONTROL,BOP-0002,3,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""2872451762""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_UQijWbw2nX1oy6WNJLn2d0wV:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_5JYad42EgH4E5SR5zZFZOJgu:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:factorial_b_read_22_3:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_8EK3FUdF3aqJHmGJHC39HSm9:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976304,C3_COMBINED_INTERVENTION,BOP-0001,2,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_fqItX5jocB9yfW6f9TPuXF43:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_M2Guc1gFubAK38U5qmbVXu3x:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_tejnjNVXGaNS1MEVLJVS67QJ:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_KEeBUjADRCTEdHznxk4g86TP:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976305,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_gUL4BFb2T2sddH6wnFUBvfHg:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_UGCTf8fFnxY5gApIs8wluZ5x:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_bSjktnjBjXEuWZZKozc32zsZ:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_J85td3riPu7vMHwUPPM0Uj9i:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976305,C3_COMBINED_INTERVENTION,BOP-0001,12,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_MJeeF2Cp1ltYRRpIq4YB1FyN:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_K6BibbvAMhkrebrQbzaLo20d:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_JNaw69VxRTT51pYdhxGEooeX:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_oTPFYSaEhdAv0VhSvQNSbKOT:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976306,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_wtDoEXh9B3ko6js4ISK7WslZ:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_yYIFWy2b5A7bygSrgfAZ4vlx:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_7xXQaMu2tmzkMrhuEe1JAc4q:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_1qTlGij0JrOmolGJlLQU0obj:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
45,976306,C3_COMBINED_INTERVENTION,BOP-0001,4,exchange_delivered_order_items,"{""item_ids"": [""6259501109""], ""new_item_ids"": [""7958300294""], ""order_id"": ""#W9502127"", ""payment_method_id"": ""paypal_2433177""}","{""authenticated_user_id"": ""daiki_johnson_9523"", ""authentication_source_event_ids"": [""tool:call_DGjPnivApL7PGUxaCF6XpFQf:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""2872451762"", ""9534205511"", ""6243981804"", ""3877338112"", ""6259501109""], ""order_id"": ""#W9502127"", ""source_event_ids"": [""tool:call_NwoqLdN7bdykhsjGAUMYnqV4:get_order_details""], ""status"": ""delivered"", ""user_id"": ""daiki_johnson_9523""}, ""products"": [{""observed"": true, ""product_id"": ""1762337868"", ""source_event_ids"": [""tool:call_STdCiWCKwrrIHX5L0jyBLZ0R:get_product_details""]}, {""observed"": false, ""product_id"": ""3821016478"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""7233192239"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9743693396"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""paypal_2433177""], ""source_event_ids"": [""tool:call_LGURNB2yggMCC8lHqdNJG3qJ:get_user_details""], ""user_id"": ""daiki_johnson_9523""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
49,976301,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""2757705742""], ""new_item_ids"": [""1646531091""], ""order_id"": ""#W3470184"", ""payment_method_id"": ""gift_card_7245904""}","{""authenticated_user_id"": ""aarav_anderson_8794"", ""authentication_source_event_ids"": [""tool:call_i7iTYtB4vdwffAFHSfUFDmiF:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""6452271382"", ""2366567022"", ""1646531091"", ""2757705742"", ""1768466237""], ""order_id"": ""#W3470184"", ""source_event_ids"": [""tool:call_lsMkUv1h8Y4SQMWlQop7MRDq:get_order_details""], ""status"": ""delivered"", ""user_id"": ""aarav_anderson_8794""}, ""products"": [{""observed"": false, ""product_id"": ""8310926033"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""8600330539"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""9924732112"", ""source_event_ids"": [""tool:call_RjXA5lrbmh2Sx2RZg7xpzRhZ:get_product_details""]}], ""user_profile"": {""payment_method_ids"": [""gift_card_7245904""], ""source_event_ids"": [""tool:call_ccPt27TiOKlSx04WbvRooTDj:get_user_details""], ""user_id"": ""aarav_anderson_8794""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
49,976301,C3_COMBINED_INTERVENTION,BOP-0001,7,exchange_delivered_order_items,"{""item_ids"": [""2757705742""], ""new_item_ids"": [""1646531091""], ""order_id"": ""#W3470184"", ""payment_method_id"": ""gift_card_7245904""}","{""authenticated_user_id"": ""aarav_anderson_8794"", ""authentication_source_event_ids"": [""tool:call_P0zUski87mvZ59Jm0WvnYvpA:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""6452271382"", ""2366567022"", ""1646531091"", ""2757705742"", ""1768466237""], ""order_id"": ""#W3470184"", ""source_event_ids"": [""tool:call_HlsQ0FLuu3oDlovnYgYIKa2i:get_order_details""], ""status"": ""delivered"", ""user_id"": ""aarav_anderson_8794""}, ""products"": [{""observed"": false, ""product_id"": ""8310926033"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""8600330539"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""9924732112"", ""source_event_ids"": [""tool:call_G2QnppjEkgwrz9iKT9UVUj7m:get_product_details""]}], ""user_profile"": {""payment_method_ids"": [""gift_card_7245904""], ""source_event_ids"": [""tool:call_yxzwGDXMhmJGzi0g0V6C0LN9:get_user_details""], ""user_id"": ""aarav_anderson_8794""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
49,976302,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""2757705742""], ""new_item_ids"": [""1646531091""], ""order_id"": ""#W3470184"", ""payment_method_id"": ""gift_card_7245904""}","{""authenticated_user_id"": ""aarav_anderson_8794"", ""authentication_source_event_ids"": [""tool:call_2PNznerdtD65nly9pGmKy9hw:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""6452271382"", ""2366567022"", ""1646531091"", ""2757705742"", ""1768466237""], ""order_id"": ""#W3470184"", ""source_event_ids"": [""tool:call_qLmCJN7fA0u6dzLWSYWy9irm:get_order_details""], ""status"": ""delivered"", ""user_id"": ""aarav_anderson_8794""}, ""products"": [{""observed"": false, ""product_id"": ""8310926033"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""8600330539"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""9924732112"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""gift_card_7245904""], ""source_event_ids"": [""tool:call_RSn741lSrQKK53daaNpk2IF6:get_user_details""], ""user_id"": ""aarav_anderson_8794""}}",EVIDENCE_REQUIRED,B_PRODUCT_NOT_OBSERVED,Read the relevant product before reconsidering the write.,held_for_evidence,True,True,True
